OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
5818,1300302,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1448,2018-03-06T08:00:00.000Z,00:16:38
5819,1300305,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0766,2018-03-05T08:00:00.000Z,00:15:30
5820,1300307,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0567,2018-03-06T08:00:00.000Z,00:06:00
5821,1300308,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5A,1383,2018-03-03T08:00:00.000Z,00:03:00
5822,1300313,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0553,2018-03-06T08:00:00.000Z,00:23:32
5823,1300317,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0834,2018-03-06T08:00:00.000Z,00:18:00
5824,1300319,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0232,2018-03-06T08:00:00.000Z,00:17:00
5825,1300320,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,4,4A,0907,2018-02-26T08:00:00.000Z,00:08:15
5826,1300321,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0834,2018-03-06T08:00:00.000Z,00:17:15
5827,1300333,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3A,0706,2018-03-07T08:00:00.000Z,00:12:05
5828,1300335,5707,0,PRIVACY,602 PC TRESPASS,3,3B,0748,2018-03-07T08:00:00.000Z,00:13:30
5829,1300336,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,4,4B,1334,2018-03-07T08:00:00.000Z,00:16:12
5830,1300337,1313,17,ASSAULT,241.3(A) ASSLT TRANS PERS/PROP,6,6A,1001,2018-03-07T08:00:00.000Z,00:12:54
5831,1300339,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0516,2018-03-07T08:00:00.000Z,00:13:29
5832,1300342,3560,3,NARCOTICS,11359(B) POSS MARIJ FOR SALE-M,6,6C,1132,2018-03-09T08:00:00.000Z,00:09:10
5833,1300343,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5C,1642,2018-03-07T08:00:00.000Z,00:14:18
5834,1300345,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,0888,2018-03-07T08:00:00.000Z,00:15:10
5835,1300346,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1A,0103,2018-03-08T08:00:00.000Z,00:21:34
5836,1300347,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0305,2018-01-05T08:00:00.000Z,00:15:11
5837,1300349,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1227,2018-03-07T08:00:00.000Z,00:15:30
5838,1300350,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,1,1B,0478,2018-03-07T08:00:00.000Z,00:16:04
5839,1300351,1313,21,BATTERY,243(B) PC BATTERY EMERG PERSON,3,3M,0744,2018-03-09T08:00:00.000Z,00:01:02
5840,1300354,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,5,5C,1639,2018-03-09T08:00:00.000Z,00:18:26
5841,1300356,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,1,1A,0328,2018-03-07T08:00:00.000Z,00:19:06
5842,1300357,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1A,0338,2018-03-09T08:00:00.000Z,00:18:34
5843,1300361,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1051,2018-03-09T08:00:00.000Z,00:16:35
5844,1300362,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1647,2018-01-17T08:00:00.000Z,00:18:45
5845,1300365,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5C,1606,2018-03-02T08:00:00.000Z,00:15:15
5846,1300371,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1605,2018-03-02T08:00:00.000Z,00:18:35
5847,1300376,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1441,2018-03-07T08:00:00.000Z,00:18:34
5848,1300377,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1086,2018-03-07T08:00:00.000Z,00:20:13
5849,1300380,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,4,4B,1326,2018-03-07T08:00:00.000Z,00:20:30
5850,1300382,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4A,0937,2018-03-09T08:00:00.000Z,00:05:00
5851,1300383,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,1102,2018-03-08T08:00:00.000Z,00:07:15
5852,1300385,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,1,1B,0444,2018-03-04T08:00:00.000Z,00:18:30
5853,1300386,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0515,2018-03-09T08:00:00.000Z,00:07:20
5854,1300391,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,4,4B,1351,2018-03-08T08:00:00.000Z,00:12:49
5855,1300400,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1623,2018-02-28T08:00:00.000Z,00:18:35
5856,1300402,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0225,2018-03-02T08:00:00.000Z,00:20:30
5857,1300403,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0563,2018-03-08T08:00:00.000Z,00:12:00
5858,1300404,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0601,2018-03-08T08:00:00.000Z,00:20:35
5859,1300405,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0824,2018-03-04T08:00:00.000Z,00:23:00
5860,1300406,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0731,2018-03-04T08:00:00.000Z,00:10:30
5861,1300407,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1644,2018-03-02T08:00:00.000Z,00:12:10
5862,1300408,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2018-02-15T08:00:00.000Z,00:14:20
5863,1300410,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1644,2018-03-02T08:00:00.000Z,00:16:00
5864,1300411,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0506,2018-03-09T08:00:00.000Z,00:22:00
5865,1300414,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0738,2018-03-02T08:00:00.000Z,00:11:52
5866,1300415,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0825,2018-03-04T08:00:00.000Z,00:09:30
5867,1300416,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2018-02-23T08:00:00.000Z,00:19:40
5868,1300418,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2018-03-02T08:00:00.000Z,00:20:50
5869,1300419,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1056,2018-03-03T08:00:00.000Z,00:17:00
5870,1300420,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0225,2018-03-03T08:00:00.000Z,00:14:45
5871,1300422,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1067,2018-03-02T08:00:00.000Z,00:06:05
5872,1300423,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0715,2018-03-02T08:00:00.000Z,00:13:50
5873,1300424,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1296,2018-03-01T08:00:00.000Z,00:22:00
5874,1300427,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,6,6C,1111,2018-02-02T08:00:00.000Z,00:01:00
5875,1300428,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0233,2018-03-08T08:00:00.000Z,00:20:00
5876,1300438,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1606,2018-03-02T08:00:00.000Z,00:21:45
5877,1300439,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,0958,2018-03-09T08:00:00.000Z,00:06:18
5878,1300441,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0787,2018-03-09T08:00:00.000Z,00:14:45
5879,1300442,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2018-03-08T08:00:00.000Z,00:15:00
5880,1300443,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1111,2018-02-20T08:00:00.000Z,00:09:48
5881,1300463,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2018-03-02T08:00:00.000Z,00:00:09
5882,1300464,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1621,2018-03-05T08:00:00.000Z,00:20:54
5883,1300466,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0338,2018-03-06T08:00:00.000Z,00:23:40
5884,1300467,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0401,2018-03-07T08:00:00.000Z,00:06:19
5885,1300469,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0723,2018-03-09T08:00:00.000Z,00:17:00
5886,1300470,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0781,2018-03-07T08:00:00.000Z,00:05:24
5887,1300472,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0804,2018-03-07T08:00:00.000Z,00:03:23
5888,1300474,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1298,2018-03-07T08:00:00.000Z,00:11:04
5889,1300479,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5B,1621,2018-03-07T08:00:00.000Z,00:16:10
5890,1300480,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0606,2018-03-03T08:00:00.000Z,00:00:00
5891,1300483,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0313,2018-03-07T08:00:00.000Z,00:22:23
5892,1300485,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1088,2018-03-07T08:00:00.000Z,00:22:21
5893,1300486,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0525,2018-03-07T08:00:00.000Z,00:21:00
5894,1300494,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0306,2018-03-08T08:00:00.000Z,00:01:25
5895,1300495,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0451,2018-03-08T08:00:00.000Z,00:01:49
5896,1300496,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0856,2018-03-08T08:00:00.000Z,00:01:52
5897,1300497,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0435,2018-03-08T08:00:00.000Z,00:05:13
5898,1300498,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0435,2018-03-08T08:00:00.000Z,00:05:13
5899,1300499,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0558,2018-03-08T08:00:00.000Z,00:05:50
5900,1300500,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,6,6E,1115,2018-03-08T08:00:00.000Z,00:23:51
5901,1300501,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0302,2018-03-08T08:00:00.000Z,00:06:41
5902,1300502,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1522,2018-03-10T08:00:00.000Z,00:14:30
5903,1300503,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1406,2018-03-07T08:00:00.000Z,00:18:30
5904,1300510,5403,1,TRAFFIC,23152(F) DUI DRUGS,4,4B,1354,2018-03-09T08:00:00.000Z,00:16:53
5905,1300512,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2018-03-09T08:00:00.000Z,00:23:30
5906,1300513,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0404,2018-03-10T08:00:00.000Z,00:01:58
5907,1300514,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,3,3B,0747,2018-03-10T08:00:00.000Z,00:02:19
5908,1300516,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0424,2018-03-08T08:00:00.000Z,00:15:39
5909,1300518,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0851,2018-03-09T08:00:00.000Z,00:12:33
5910,1300519,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0742,2018-03-09T08:00:00.000Z,00:05:33
5911,1300520,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0735,2018-03-09T08:00:00.000Z,00:15:40
5912,1300521,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6E,1116,2018-03-09T08:00:00.000Z,00:23:22
5913,1300526,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2C,0619,2018-03-10T08:00:00.000Z,00:11:25
5914,1300528,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,5,5B,1369,2018-03-09T08:00:00.000Z,00:19:37
5915,1300557,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0987,2018-03-11T08:00:00.000Z,00:06:55
5916,1300558,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0427,2018-01-02T08:00:00.000Z,00:13:15
5917,1300559,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0775,2018-01-03T08:00:00.000Z,00:11:14
5918,1300560,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0602,2018-01-03T08:00:00.000Z,00:14:30
5919,1300561,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0233,2018-01-03T08:00:00.000Z,00:17:00
5920,1300563,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0537,2018-01-03T08:00:00.000Z,00:14:21
5921,1300564,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0564,2018-01-03T08:00:00.000Z,00:11:30
5922,1300565,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0537,2018-01-03T08:00:00.000Z,00:13:05
5923,1300566,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0732,2018-01-02T08:00:00.000Z,00:10:20
5924,1300567,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0564,2018-01-03T08:00:00.000Z,00:15:48
5925,1300568,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2018-01-03T08:00:00.000Z,00:11:30
5926,1300569,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1133,2018-01-03T08:00:00.000Z,00:14:26
5927,1300570,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0620,2018-01-03T08:00:00.000Z,00:15:00
5928,1300581,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2018-03-09T08:00:00.000Z,00:23:30
5929,1300583,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1053,2018-03-10T08:00:00.000Z,00:23:00
5930,1300587,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0901,2018-03-10T08:00:00.000Z,00:23:28
5931,1300590,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0778,2018-03-10T08:00:00.000Z,00:22:00
5932,1300593,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0412,2018-03-10T08:00:00.000Z,00:16:00
5933,1300595,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1637,2018-03-10T08:00:00.000Z,00:15:35
5934,1300596,5707,1,TRESPASS,369I(A) PC TRESPASS RR PROP,3,3M,0731,2018-03-11T08:00:00.000Z,00:10:28
5935,1300599,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,3,3M,0735,2018-03-09T08:00:00.000Z,00:09:50
5936,1300602,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0746,2018-03-10T08:00:00.000Z,00:10:17
5937,1300604,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,1,1B,0444,2018-03-10T08:00:00.000Z,00:15:37
5938,1300606,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3M,0741,2018-03-10T08:00:00.000Z,00:17:12
5939,1300608,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,0977,2018-03-10T08:00:00.000Z,00:18:25
5940,1300610,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,5,5C,1661,2018-03-10T08:00:00.000Z,00:18:46
5941,1300615,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,UI,UI,UI,2018-03-11T08:00:00.000Z,00:04:50
5942,1300616,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1605,2018-03-11T08:00:00.000Z,00:10:32
5943,1300619,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6E,1115,2018-03-10T08:00:00.000Z,00:17:56
5944,1300620,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,1,1C,0429,2018-03-11T08:00:00.000Z,00:08:28
5945,1300622,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1286,2018-03-11T08:00:00.000Z,00:22:22
5946,1300623,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6D,0841,2018-03-11T08:00:00.000Z,00:21:02
5947,1300624,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2C,0628,2018-03-11T08:00:00.000Z,00:20:51
5948,1300625,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,2,2B,0564,2018-03-11T08:00:00.000Z,00:20:43
5949,1300626,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2018-03-11T08:00:00.000Z,00:20:03
5950,1300627,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6B,1084,2018-03-11T08:00:00.000Z,00:20:02
5951,1300628,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1403,2018-03-11T08:00:00.000Z,00:18:47
5952,1300629,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2018-03-11T08:00:00.000Z,00:17:51
5953,1300630,1313,21,BATTERY,243(B) PC BATTERY EMERG PERSON,1,1A,0102,2018-03-11T08:00:00.000Z,00:17:21
5954,1300631,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1279,2018-03-11T08:00:00.000Z,00:16:49
5955,1300633,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,1101,2018-03-11T08:00:00.000Z,00:15:52
5956,1300635,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1265,2018-03-11T08:00:00.000Z,00:19:00
5957,1300636,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2018-02-20T08:00:00.000Z,00:18:55
5958,1300637,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5B,1622,2018-03-01T08:00:00.000Z,00:15:26
5959,1300638,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1606,2018-03-10T08:00:00.000Z,00:12:30
5960,1300639,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0614,2018-03-02T08:00:00.000Z,00:02:31
5961,1300640,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-03-05T08:00:00.000Z,00:14:04
5962,1300641,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-03-02T08:00:00.000Z,00:18:02
5963,1300643,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-03-03T08:00:00.000Z,00:15:31
5964,1300644,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5C,1639,2018-03-03T08:00:00.000Z,00:16:08
5965,1300645,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0552,2018-03-11T08:00:00.000Z,00:21:00
5966,1300646,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-03-04T08:00:00.000Z,00:14:10
5967,1300647,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2018-03-04T08:00:00.000Z,00:15:12
5968,1300648,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2018-03-04T08:00:00.000Z,00:14:52
5969,1300649,1211,0,ROBBERY,211 PC ROBBERY-BANK,6,6E,1115,2018-03-05T08:00:00.000Z,00:10:37
5970,1300650,2399,5,LARCENY,484 PC THEFT-LIC PLATE TABS,2,2B,0553,2018-03-06T08:00:00.000Z,00:16:30
5971,1300651,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5A,1512,2018-03-11T08:00:00.000Z,00:01:15
5972,1300656,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1146,2018-03-08T08:00:00.000Z,00:03:22
5973,1300658,5404,21,TRAFFIC,23152(G) DUI DRUGS & ALCOHOL,6,6A,1001,2018-03-10T08:00:00.000Z,00:19:10
5974,1300659,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1406,2018-03-07T08:00:00.000Z,00:18:00
5975,1300660,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1623,2018-03-10T08:00:00.000Z,00:03:00
5976,1300661,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2018-03-10T08:00:00.000Z,00:00:06
5977,1300664,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,1208,2018-03-10T08:00:00.000Z,00:23:54
5978,1300666,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,0855,2018-03-10T08:00:00.000Z,00:08:54
5979,1300667,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0553,2018-03-08T08:00:00.000Z,00:09:26
5980,1300668,2999,12,GRAFFITI,594.2(A) PC POSS GRAFFITI TOOL,4,4A,0936,2018-03-09T08:00:00.000Z,00:22:28
5981,1300670,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0744,2018-03-08T08:00:00.000Z,00:13:32
5982,1300672,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0732,2018-03-09T08:00:00.000Z,00:09:09
5983,1300673,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3A,0706,2018-03-09T08:00:00.000Z,00:11:12
5984,1300674,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3A,0715,2018-03-09T08:00:00.000Z,00:13:40
5985,1300675,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,1,1B,0401,2018-03-10T08:00:00.000Z,00:17:40
5986,1300676,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,3,3A,0707,2018-03-08T08:00:00.000Z,00:09:57
5987,1300677,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1147,2018-03-11T08:00:00.000Z,00:10:45
5988,1300681,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,6,6D,0821,2018-03-08T08:00:00.000Z,00:11:04
5989,1300686,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0412,2018-03-11T08:00:00.000Z,00:19:00
5990,1300687,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0449,2018-03-11T08:00:00.000Z,00:10:34
5991,1300689,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2B,0563,2018-03-09T08:00:00.000Z,00:19:45
5992,1300690,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,4,4A,0909,2018-03-09T08:00:00.000Z,00:20:51
5993,1300691,7399,126,SAC CITY CODE,12.52.030(B) UNLAWFUL CAMP-PRI,1,1C,0449,2018-03-10T08:00:00.000Z,00:06:53
5994,1300692,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,1,1C,0449,2018-03-10T08:00:00.000Z,00:07:44
5995,1300693,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2018-03-11T08:00:00.000Z,00:10:28
5996,1300694,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1147,2018-03-11T08:00:00.000Z,00:10:45
5997,1300698,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0735,2018-03-11T08:00:00.000Z,00:15:24
5998,1300699,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0702,2018-03-09T08:00:00.000Z,00:20:30
5999,1300700,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0444,2018-03-08T08:00:00.000Z,00:09:30
6000,1300701,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0517,2018-03-08T08:00:00.000Z,00:14:16
6001,1300702,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2018-03-08T08:00:00.000Z,00:13:10
6002,1300703,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2C,0616,2018-03-11T08:00:00.000Z,00:00:00
6003,1300705,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0204,2018-03-10T08:00:00.000Z,00:21:11
6004,1300708,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2B,0563,2018-03-11T08:00:00.000Z,00:07:48
6005,1300711,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0541,2018-03-11T08:00:00.000Z,00:20:09
6006,1300712,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1422,2018-03-08T08:00:00.000Z,00:16:17
6007,1300713,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0620,2018-03-10T08:00:00.000Z,00:21:42
6008,1300715,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2A,0509,2018-03-08T08:00:00.000Z,00:17:48
6009,1300716,5403,1,TRAFFIC,23152(F) DUI DRUGS,6,6D,0841,2018-03-10T08:00:00.000Z,00:17:28
6010,1300720,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0414,2018-03-09T08:00:00.000Z,00:17:00
6011,1300721,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0525,2018-03-08T08:00:00.000Z,00:18:45
6012,1300726,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3M,0735,2018-03-07T08:00:00.000Z,00:00:00
6013,1300728,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0765,2018-03-08T08:00:00.000Z,00:21:40
6014,1300732,2999,15,VANDALISM,594(A)(1) PC VANDAL-DFACE PROP,2,2A,0501,2018-03-11T08:00:00.000Z,00:16:00
6015,1300735,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,4,4C,1296,2018-03-08T08:00:00.000Z,00:22:34
